0	1	1	113	4.0
1	0	0	53	4.0
0	0	1	45	3.0
0	0	0	8	3.0
0	0	0	22	3.0
0	0	1	69	3.5
0	1	1	242	4.0
0	0	1	62	3.5
0	0	1	99	4.0
0	0	0	48	3.5
0	0	1	10	3.0
0	1	1	377	4.0
0	0	1	63	4.0
0	0	1	64	3.0
0	0	0	6	2.5
0	1	1	61	3.5
0	1	1	37	3.5
0	0	0	7	3.0
1	1	0	162	4.0
0	1	0	7	3.0
1	1	1	36	4.0
0	0	0	490	3.0
1	1	1	195	4.0
0	0	1	128	4.0
0	0	0	11	3.0
0	0	0	12	4.0
1	1	1	170	4.5
1	1	0	3	4.5
0	0	1	3	3.0
1	1	1	2714	4.0
1	1	1	129	3.5
0	0	1	10	4.0
0	0	1	20	1.5
1	1	1	164	4.5
0	0	0	303	4.5
1	1	1	54	3.5
0	0	1	67	4.0
0	1	0	21	4.5
1	1	0	312	3.5
0	0	1	26	3.5
0	0	0	10	3.0
1	1	1	89	3.0
1	1	1	27	2.5
0	1	1	88	3.0
0	0	1	55	4.0
1	1	0	169	3.5
0	0	1	49	3.5
1	1	0	45	3.5
0	1	1	180	3.0
0	0	1	30	3.0
1	1	0	32	3.0
1	1	0	11	4.0
1	1	1	100	2.5
0	1	1	107	4.0
1	1	0	97	3.5
1	1	1	448	4.5
1	1	0	104	4.0
0	0	0	14	3.5
0	0	0	17	2.0
0	0	0	38	4.5
0	1	1	15	3.0
1	1	0	25	2.5
0	0	0	14	2.5
1	1	0	247	3.5
0	0	0	8	3.0
0	0	1	67	2.5
0	0	0	15	3.0
1	1	1	31	4.0
0	0	0	15	2.5
0	0	1	12	3.0
1	1	0	96	3.5
0	1	1	95	4.0
1	1	1	8	4.0
0	0	0	5	3.5
1	1	0	871	3.5
0	1	0	193	4.5
1	1	0	77	3.5
0	1	1	16	4.5
0	1	1	100	3.5
1	1	0	118	4.0
0	0	0	5	3.0
1	1	0	166	4.5
1	1	1	59	4.0
1	1	1	157	3.5
1	1	1	381	4.0
0	0	0	12	3.5
1	1	1	806	4.5
0	1	0	27	3.0
0	1	1	81	4.0
0	0	0	3	2.5
0	0	0	8	2.5
0	0	0	3	2.0
1	1	1	288	4.0
1	1	1	50	3.5
0	0	1	19	4.0
1	1	0	240	4.0
0	0	0	34	3.5
0	1	1	757	4.0
0	1	0	18	2.5
1	1	1	177	2.5
1	1	1	166	4.0
0	0	1	25	4.0
0	1	1	29	3.0
0	0	0	12	2.5
1	1	0	203	4.0
1	1	1	33	3.5
0	0	1	53	4.0
1	1	1	230	4.5
0	1	1	198	3.5
1	1	1	86	4.0
0	0	0	23	2.5
0	0	0	9	3.5
0	0	1	92	3.0
0	0	1	132	3.5
0	0	0	19	3.5
0	0	0	40	4.0
0	0	1	9	2.0
1	1	0	210	3.5
1	1	0	46	3.5
0	0	1	97	3.5
0	0	0	21	3.0
0	1	1	109	4.0
1	1	0	80	4.0
0	0	0	15	3.0
1	1	1	68	4.0
1	1	0	160	3.5
0	0	1	617	4.0
0	1	0	13	4.0
0	1	1	27	3.0
0	0	1	58	3.5
1	1	1	77	3.5
0	0	0	12	2.5
0	1	1	25	3.0
0	0	0	30	3.5
1	1	1	35	4.0
0	0	1	111	4.0
0	0	1	20	3.0
0	1	1	89	3.5
0	1	1	12	3.0
0	0	0	5	3.0
0	0	0	4	3.0
1	1	1	135	4.0
1	1	1	57	3.0
1	1	0	32	3.5
0	1	1	50	3.5
0	1	1	55	3.5
0	1	0	43	3.5
1	1	0	307	4.0
0	0	1	111	4.0
0	1	0	281	4.0
0	0	1	31	2.5
1	1	0	43	4.0
1	1	1	162	3.5
0	0	1	37	3.0
1	1	1	28	3.0
1	1	1	87	3.5
0	1	1	25	3.5
0	0	1	118	4.0
0	0	0	5	5.0
1	1	0	111	4.0
0	1	0	7	3.0
1	1	0	59	3.0
0	0	1	26	3.5
0	0	0	31	3.5
1	1	0	8	2.5
0	1	0	139	4.0
1	1	1	58	4.0
0	1	0	165	3.0
0	0	0	20	3.0
0	1	1	124	3.5
1	1	0	173	4.0
0	1	0	74	4.0
0	1	1	61	2.5
0	0	1	118	4.5
1	1	0	210	4.0
1	1	1	28	3.0
0	0	1	47	3.0
1	1	1	64	3.5
0	0	0	11	2.5
1	1	1	46	3.5
0	0	0	9	4.0
0	0	0	6	4.0
0	0	0	18	2.0
0	1	0	61	4.0
1	1	1	234	4.5
1	1	1	93	3.0
1	1	0	15	3.0
0	0	1	31	4.0
0	0	1	45	4.0
1	1	1	189	4.0
0	1	0	616	4.0
0	0	1	13	3.5
0	0	0	23	3.0
1	1	1	56	3.0
0	0	0	9	4.5
1	1	1	315	4.5
1	1	1	85	4.0
0	1	1	44	2.5
0	0	1	12	3.5
0	0	1	32	3.5
0	0	0	9	4.5
0	0	1	7	3.5
0	0	0	5	2.5
1	1	0	492	4.0
1	1	0	71	3.5
0	0	1	77	3.0
0	0	1	12	3.0
1	1	1	347	4.0
0	0	0	8	3.5
0	0	1	9	4.5
0	1	0	1260	4.0
0	0	1	311	4.0
1	1	1	27	3.5
1	1	1	47	3.5
1	1	1	35	4.0
0	0	0	41	3.5
0	1	1	188	3.0
0	0	1	148	4.0
1	1	1	201	4.0
0	0	1	17	2.0
1	1	1	72	3.5
0	0	1	57	3.0
0	1	0	28	3.5
0	0	1	61	3.5
0	0	1	32	2.5
1	1	1	680	3.5
0	0	0	26	3.5
1	1	1	105	3.5
0	1	1	13	3.5
0	0	1	22	3.5
0	1	0	50	3.0
0	0	1	23	3.0
0	0	0	12	2.0
1	1	1	112	3.5
1	1	1	59	2.5
0	0	1	42	4.5
1	1	0	264	3.0
1	1	0	288	3.5
0	0	0	13	3.0
0	0	1	62	3.5
1	1	0	304	4.0
0	1	1	85	4.0
0	0	1	123	4.5
0	0	0	14	2.5
0	0	0	12	2.5
0	0	1	5	3.0
1	1	1	362	3.5
0	1	0	89	2.5
0	0	1	9	4.0
0	0	1	95	4.5
0	0	1	91	3.0
0	0	1	11	3.0
0	0	1	24	3.0
0	0	0	6	4.0
0	0	1	82	3.5
0	0	0	4	3.0
1	1	1	79	4.5
0	0	1	27	3.5
0	0	1	121	4.0
0	0	1	8	3.0
0	0	0	6	2.5
1	1	1	142	3.5
0	0	0	6	4.0
1	1	1	166	3.5
0	0	1	11	3.0
1	1	1	252	3.0
0	0	1	12	2.5
0	0	1	75	3.5
0	0	0	3	2.0
0	0	0	7	3.0
1	1	1	60	3.5
0	0	1	33	3.5
1	1	0	25	4.0
0	1	1	315	3.5
0	0	0	8	3.0
0	1	1	20	2.5
0	0	1	18	3.5
1	1	1	201	4.0
1	1	0	41	4.0
1	1	1	340	3.5
0	0	0	16	4.0
0	0	0	6	2.5
